営業利益
四半期、期間毎
（円）

コード,年度,1Q,2Q,3Q,4Q
7831,2026/10,-177000000,,,
7832,2026/03,51921000000,53560000000,51914000000,
7833,2025/12,251000000,167000000,169000000,264000000
7836,2026/03,-6000000,93240000,-24240000,
7837,2026/03,-186000000,3219000,-198219000,
7839,2026/09,2050000000,,,
7840,2024/03,992000000,1042000000,1102000000,1451000000
7841,2025/12,222000000,484962000,260038000,60000000
7844,2026/03,243000000,-17000000,1550000000,
7846,2025/12,4634000000,7136000000,2496000000,2383000000
7847,2024/02,12199000,-65916000,130823000,75360000
7849,2025/12,441000000,308028000,372972000,634000000
7850,2026/07,102000000,835309000,,
7851,2026/03,45000000,7215000,-2215000,
7856,2026/10,236000000,,,
7857,2026/03,-85000000,-111025000,-7975000,
7859,2026/03,-145000000,-195314000,-280686000,
7860,2026/03,1458000000,-339000000,1894000000,
7863,2026/03,56000000,21344000,154656000,
7864,2026/03,6005000000,5666000000,4116000000,
7865,2026/01,-82000000,-93951000,-34049000,36000000
7867,2026/03,4597000000,7133000000,9865000000,
7868,2026/03,1455000000,1338000000,1671000000,
7870,2026/08,-37000000,,,
7871,2026/03,384000000,335000000,528000000,
7872,2026/03,-514000000,176000000,171000000,
7874,2026/03,1299000000,1207000000,1560000000,
7875,2026/03,190000000,263000000,476000000,
7877,2026/03,144000000,98599000,155401000,
7878,2026/01,67000000,35955000,20045000,56000000
7879,2025/11,-83000000,115379000,-29379000,-50549000
7883,2026/03,268000000,-182244000,-10756000,
7885,2026/03,-49000000,141766000,-8766000,
7886,2026/03,-56000000,-134652000,-88348000,
7887,2024/03,305298000,98427000,314003000,130549000
7888,2026/05,1190000000,2166000000,,
7893,2026/03,3167000000,-149107000,298107000,
7894,2026/02,65000000,126778000,97222000,
7896,2026/03,0,2000000,23000000,
7897,2026/03,-83000000,-49534000,40534000,
7898,2026/03,39000000,248000000,769000000,
7899,2024/04,34394000,31280000,,
7901,2026/04,-139000000,-296443000,,
7902,2026/03,69000000,92337000,88663000,
7905,2024/03,-543000000,1129000000,,5352000000
7906,2026/03,6277000000,2570000000,4085000000,
7908,2026/03,315000000,505000000,177000000,
7911,2026/03,13541000000,11246000000,20024000000,
7912,2026/03,22978000000,23670000000,29680000000,
7914,2026/03,463000000,149000000,832000000,
7915,2025/12,1509000000,1184000000,815000000,532000000
7916,2026/03,-99000000,-3855000,103152000,
7917,2026/03,3459000000,2108000000,3355000000,
7918,2026/03,16000000,-60000000,-43000000,
7919,2026/03,139000000,63883000,186117000,
7921,2026/05,1712000000,589782000,,
7922,2026/03,-40000000,104509000,48491000,
7923,2026/03,273000000,301928000,227072000,
7925,2024/03,336000000,483000000,519000000,435000000
7927,2026/03,537000000,762987000,666013000,
7928,2026/08,34000000,,,
7931,2026/03,1479000000,1680000000,2309000000,
7932,2026/03,1117000000,939000000,731000000,
7936,2025/12,44511000000,36621000000,46474000000,14913000000
7937,2026/03,443000000,706000000,2070000000,
7938,2026/03,-201000000,-423000000,-38000000,
7939,2026/03,24000000,63110000,14890000,
7940,2026/03,532000000,13348000,17652000,
7942,2026/03,1253000000,1823000000,3032000000,
7943,2026/03,1164000000,2330000000,2780000000,
7944,2025/12,1442000000,2383000000,2358000000,3229000000
7946,2026/03,-9000000,80000,59920000,
7947,2026/03,3930000000,5366000000,8499000000,
7949,2026/03,306000000,886000000,1253000000,
7950,2026/03,132000000,171642000,247358000,
7951,2026/03,4589000000,7884000000,11930000000,
7952,2026/03,-500000000,85000000,417000000,
7953,2026/03,97000000,81016000,333984000,
7955,2026/03,576000000,775000000,2607000000,
7956,2025/12,3193000000,3491000000,3344000000,3130000000
7957,2025/12,-164000000,-28530000,7530000,-45000000
7958,2026/03,329000000,,,
7962,2026/06,-213000000,411847000,,
7963,2025/12,364000000,77849000,105151000,724000000
7965,2025/11,3376000000,1494000000,690000000,1876000000
7966,2024/03,1358000000,1832000000,3326000000,4112000000
7970,2026/03,3820000000,3290000000,3900000000,
7971,2026/03,418000000,981000000,1744000000,
7972,2025/12,7422000000,3203000000,988000000,2072000000
7974,2026/03,56928000000,88253000000,155212000000,
7975,2026/02,18000000,-11564000,-38436000,
7976,2025/12,2556000000,2243000000,1748000000,3145000000
7979,2026/03,1495000000,1318000000,993000000,
7980,2026/03,7000000,81678000,335322000,
7981,2026/03,4205000000,4509000000,7428000000,
7983,2026/10,-39000000,,,
7984,2025/12,13484000000,4206000000,3800000000,4757000000
7985,2026/03,-256000000,56272000,294728000,
7986,2025/12,180000000,157418000,145582000,112000000
7987,2026/03,555000000,464000000,626000000,
7988,2026/03,12999000000,12135000000,12588000000,
7989,2025/12,1335000000,759129000,1065871000,1251000000
7990,2026/03,2373000000,2520000000,1256000000,
7991,2026/03,1510000000,428320000,-76320000,
7992,2025/12,-27000000,-92330000,-87670000,9000000
7994,2026/03,3123000000,3714000000,4555000000,
7995,2026/03,1802000000,1381000000,1702000000,
7997,2025/11,-100000000,132311000,-134311000,-20945000
7999,2026/03,317000000,170000000,238000000,
8001,2026/03,170735000000,191073000000,164630000000,
8002,2026/03,85410000000,42876000000,62317000000,
8005,2026/03,1689000000,1380000000,1658000000,
8006,2026/03,747000000,893000000,948000000,
8007,2026/03,469000000,429000000,729000000,
8008,2026/02,549000000,575000000,796000000,
8011,2026/02,36000000,-249000000,628000000,
8012,2026/03,10249000000,10809000000,12147000000,
8013,2026/01,-209000000,-117000000,-75000000,265000000
8014,2026/03,3286000000,3324000000,3383000000,
8015,2026/03,126595000000,134535000000,142071000000,
8016,2026/02,5353000000,383000000,3793000000,
8018,2026/03,203000000,383000000,418000000,
8020,2026/03,10640000000,14549000000,12461000000,
8022,2026/03,6281000000,5730000000,5930000000,
8023,2026/03,-151000000,825527000,189473000,
8025,2024/03,-195519000,49386000,-264575000,188123000
8029,2025/12,500000000,319000000,-38000000,978000000
8030,2026/03,963000000,874000000,1273000000,
8031,2026/03,99141000000,101508000000,121160000000,
8032,2026/03,2428000000,1899000000,3299000000,
8035,2026/03,144694000000,158459000000,116140000000,
8037,2026/03,4023000000,3088000000,3726000000,
8038,2025/03,444000000,759000000,1279000000,645000000
8039,2026/03,133000000,142000000,261000000,
8040,2025/12,556000000,-186703000,-83297000,-113000000
8041,2026/03,1220000000,1081000000,2992000000,
8043,2024/03,2484000000,1113000000,3992000000,1389000000
8045,2026/03,45000000,87000000,212000000,
8046,2026/03,573000000,260000000,866000000,
8050,2026/03,8176000000,8673000000,12110000000,
8051,2026/03,1732000000,3376000000,3371000000,
8052,2026/03,1520000000,1655000000,1232000000,
8053,2026/03,98374000000,82683000000,100113000000,
8056,2026/03,8569000000,12781000000,8998000000,
8057,2026/07,3008000000,2473000000,,
8058,2026/03,77980000000,44673000000,188507000000,
8059,2026/03,2501000000,4090000000,4272000000,
8060,2025/12,13169000000,14156000000,10876000000,19987000000
8061,2026/03,1592000000,1672000000,1575000000,
8065,2026/03,1587000000,1642000000,1868000000,
8066,2026/03,6631000000,7994000000,8261000000,
8068,2024/03,1197000000,1117000000,907000000,1458000000
8070,2026/03,599000000,1055000000,368000000,
8071,2026/03,472000000,108495000,395505000,
8072,2025/03,128000000,80383000,,
8074,2026/03,2152000000,4107000000,4547000000,
8075,2026/03,2224000000,3049000000,3338000000,
8076,2026/03,536000000,765931000,550069000,
8077,2025/10,286000000,289529000,296471000,137912000
8078,2026/03,14591000000,13126000000,13755000000,
8079,2025/10,1149000000,1764319000,1304681000,724908000
8081,2026/03,469000000,1207000000,847000000,
8084,2026/03,877000000,1556000000,718000000,
8085,2024/03,215000000,1000000000,535000000,1232000000
8086,2026/03,7212000000,8125000000,11410000000,
8088,2026/03,6420000000,4338000000,9739000000,
8089,2026/03,448000000,796000000,1580000000,
8091,2026/03,1033000000,553000000,1575000000,
8093,2026/03,734000000,541000000,543000000,
8095,2025/11,1032000000,1190000000,581000000,214000000
8097,2026/03,1021000000,2763000000,3095000000,
8098,2026/03,6620000000,7429000000,6233000000,
8101,2026/03,898000000,866000000,992000000,
8103,2026/03,1441000000,727000000,1096000000,
8104,2026/03,63000000,453000000,241000000,
8105,2026/03,-90000000,-103706000,-88294000,
8107,2026/03,6000000,24482000,50518000,
8111,2026/03,2079000000,4880000000,11758000000,
8113,2025/12,29018000000,27996000000,29635000000,22235000000
8114,2025/03,683000000,2451000000,,
8115,2026/03,720000000,71974000,-93974000,
8117,2026/03,2449000000,2722529000,3172471000,
8118,2026/03,182000000,138000000,235000000,
8119,2026/03,467000000,298111000,143889000,
8123,2026/03,23000000,47085000,64915000,
8125,2026/02,1633000000,925000000,1757000000,
8127,2026/08,120000000,,,
8129,2026/03,3842000000,3416000000,5164000000,
8130,2026/03,3979000000,4206000000,5416000000,
8131,2026/03,3559000000,1988000000,,
8132,2026/03,726000000,-31000000,1308000000,
8133,2026/03,5967000000,5204000000,6380000000,
8135,2026/03,328000000,188000000,202000000,
8136,2026/03,20198000000,18985000000,23215000000,
8137,2026/03,269000000,1195000000,880000000,
8138,2026/03,129000000,101041000,155959000,
8139,2026/03,41000000,408372000,676628000,
8140,2024/03,2924000000,3686000000,1298000000,1191000000
8141,2026/03,213000000,303000000,263000000,
8142,2026/01,1804000000,1650000000,2099000000,2300000000
8143,2026/02,-71000000,-101593000,-52407000,
8144,2026/03,-144000000,-2000000,444000000,
8145,2026/03,112000000,122516000,227484000,
8147,2026/03,68000000,305138000,150862000,
8150,2026/03,936000000,2333000000,1307000000,
8151,2026/09,-181000000,,,
8152,2026/03,645000000,650749000,683251000,
8153,2026/03,1722000000,2319000000,2110000000,
8154,2026/03,6484000000,6565000000,6400000000,
8155,2025/05,3181000000,,,
8157,2026/03,301000000,2188000000,1516000000,
8158,2026/03,426000000,761000000,748000000,
8159,2026/03,1008000000,2050000000,1821000000,
8160,2026/03,-74000000,-19000000,1507000000,
8163,2026/03,577000000,1036206000,610794000,
8165,2025/12,-1029000000,-317000000,-1251000000,9000000
8166,2026/02,150000000,-146843000,28843000,
8167,2026/02,1889000000,1463000000,1039000000,
8168,2024/02,1482000000,1234000000,625000000,
8173,2026/03,564000000,1574000000,944000000,
8174,2026/03,3655000000,1342000000,6013000000,
8179,2025/12,1595000000,1600000000,2270000000,2220000000
8181,2026/02,165000000,-16969000,172969000,
8182,2025/03,-50000000,337000000,,
8185,2026/02,1434000000,-55000000,569000000,
8190,2026/03,50000000,-95000000,-155000000,
8194,2026/02,7768000000,5535000000,5898000000,
8198,2026/02,2723000000,3118000000,2475000000,
8200,2026/02,397000000,393239000,346761000,
8202,2025/12,-1047000000,-15000000,-92000000,1223000000
8203,2026/02,1238000000,1569000000,807000000,
8207,2026/03,24000000,-50612000,38612000,
8208,2026/03,39000000,,,
8209,2026/03,1000000,-8720000,-39280000,
8214,2026/03,2356000000,1581000000,3168000000,
8215,2025/03,30000000,-180438000,155438000,
8217,2026/02,59000000,520000000,46000000,
8218,2026/03,10007000000,5352000000,5284000000,
8219,2026/03,1369000000,-1292000000,2220000000,
8225,2026/03,195000000,289024000,73976000,
8226,2026/03,236000000,183884000,21116000,
8227,2026/02,15311000000,16150000000,16716000000,
8228,2026/03,426000000,480000000,1425000000,
8230,2026/03,-124000000,427000000,-111000000,
8233,2026/02,12635000000,11018000000,13614000000,
8237,2026/02,487000000,518000000,820000000,
8242,2026/03,5504000000,6351000000,13411000000,
8244,2026/02,1075000000,1545000000,1537000000,
8247,2026/02,184000000,-28698000,15698000,
8252,2026/03,13949000000,12446000000,13396000000,
8253,2026/03,45515000000,51493000000,59162000000,
8254,2026/08,6000000,,,
8255,2026/03,2749000000,3137000000,4245000000,
8256,2024/03,-88722000,,,
8260,2026/02,121000000,86000000,-63000000,
8267,2026/02,56282000000,61847000000,26608000000,
8273,2026/02,6161000000,6524000000,4916000000,
8275,2026/03,205000000,997520000,899480000,
8276,2026/02,2944000000,3889000000,1783000000,
8278,2026/02,1899000000,2602000000,311000000,
8279,2026/03,10572000000,,,
8281,2024/03,2624000000,344000000,1691000000,-455000000
8282,2026/03,5270000000,7756000000,3598000000,
8283,2026/03,7623000000,6271000000,8053000000,
8285,2026/03,400000000,1294000000,1240000000,
8289,2026/02,-154000000,-810000000,-696000000,
8291,2026/03,861000000,1072000000,1091000000,
8424,2026/03,15255000000,-11687000000,17572000000,
8425,2026/03,11640000000,11818000000,11809000000,
8439,2026/03,35312000000,37207000000,28872000000,
8462,2025/03,-33000000,,,
8473,2026/03,233126000000,238536000000,367640000000,
8508,2025/12,2134000000,2452000000,1799000000,4517000000
8511,2026/03,3106000000,3788000000,3710000000,
8515,2026/03,7246000000,9459000000,11067000000,
8518,2024/03,160000000,-399000000,-590000000,-321000000
8566,2026/03,4926000000,6180000000,5340000000,
8570,2026/02,12998000000,15324000000,13389000000,
8572,2026/03,28147000000,25916000000,27921000000,
8584,2024/03,11154000000,7265000000,8718000000,5989000000
8585,2026/03,3161000000,4042000000,4098000000,
8591,2026/03,129750000000,,236534000000,
8593,2026/03,82487000000,47475000000,64911000000,
8594,2025/12,356000000,922531000,383469000,8000000
8595,2026/03,2737000000,268000000,907000000,
8596,2026/03,1475000000,1370000000,1516000000,
8601,2026/03,36177000000,49843000000,61765000000,
8609,2026/03,949000000,5384000000,6585000000,
8613,2026/03,395000000,1301000000,1729000000,
8614,2026/03,143000000,743000000,951000000,
8616,2026/03,392000000,5630000000,6038000000,
8617,2026/03,-79000000,31000000,18000000,
8622,2026/03,239000000,906000000,1097000000,
8624,2026/03,380000000,1463000000,1827000000,
8628,2026/03,4668000000,5595000000,6246000000,
8697,2026/03,25233000000,26046000000,30029000000,
8698,2024/03,4092000000,3498000000,2868000000,5885000000
8699,2026/03,-260000000,-526000000,50000000,
8700,2024/03,132645000,203897000,83676000,243522000
8704,2026/03,1395000000,1035000000,1411000000,
8705,2026/03,192000000,267240000,563760000,
8706,2026/03,479000000,1251000000,1012000000,
8707,2026/03,2409000000,3069000000,3513000000,
8708,2026/03,-576000000,350000000,319000000,
8732,2025/03,248000000,209000000,333000000,
8737,2026/03,914000000,1608069000,1814931000,
8739,2026/03,1523000000,2155000000,2384000000,
8742,2026/03,28000000,28703000,81297000,
8746,2026/03,122000000,121000000,-980000000,
8747,2026/03,857000000,1071182000,2631818000,
8769,2026/03,144000000,136367000,350633000,
8771,2026/03,1262000000,1250486000,1359514000,
8772,2024/03,1088472000,1179936000,1206921000,1271590000
8783,2026/08,-462000000,,,
8789,2026/09,1449000000,,,
8793,2026/03,2422000000,2238000000,2443000000,
8798,2026/09,41000000,,,
8801,2026/03,160112000000,58668000000,83843000000,
8802,2026/03,62405000000,45185000000,119784000000,
8803,2026/03,3438000000,2328000000,2893000000,
8804,2025/12,23706000000,10327000000,16568000000,45162000000
8818,2026/03,1479000000,1585000000,1512000000,
8830,2026/06,167479000000,,,
8835,2026/03,204000000,442000000,33000000,
8836,2026/03,5000000,18000000,8000000,
8841,2026/03,419000000,628000000,783000000,
8842,2024/01,356036000,342943000,253708000,167313000
8844,2026/03,4154000000,2436000000,249000000,
8848,2026/03,12206000000,7842000000,8597000000,
8850,2026/03,8345000000,7674000000,9920000000,
8860,2026/03,2518000000,2368513000,1883487000,
8864,2026/03,2196000000,1185000000,1508000000,
8869,2026/03,5808000000,1899000000,503000000,
8871,2026/03,3819000000,1412000000,1902000000,
8876,2024/03,5740000000,6784000000,5461000000,9626000000
8877,2026/03,5389000000,5029632000,3718368000,
8881,2026/03,762000000,2319290000,990710000,
8886,2025/05,-561000000,-399093000,-572907000,
8887,2026/05,677000000,1122000000,,
8889,2024/09,126000000,486000000,782000000,
8890,2025/03,1437000000,4041000000,104000000,
8891,2026/03,397000000,426260000,809740000,
8892,2026/03,2183000000,2722000000,5641000000,
8893,2024/03,1111449000,873563000,292682000,
8894,2025/10,-2831000000,-293371000,1185371000,-2211834000
8897,2026/03,-44000000,56000000,3190000000,
8898,2026/03,272000000,262390000,341610000,
8903,2024/03,-49247000,-86702000,755473000,
8904,2026/08,-34000000,,,
8905,2025/02,15472000000,11369000000,11352000000,13953000000
8908,2026/05,286000000,218368000,,
8912,2026/06,52000000,61460000,,
8914,2025/12,1563000000,1459256000,1351744000,1096000000
8917,2026/10,490000000,,,
8918,2026/02,-143000000,-3061000,28061000,
8919,2024/03,2860000000,2990000000,3513000000,3309000000
8920,2026/03,1856000000,1826279000,2271721000,
8923,2025/11,12322000000,5278316000,,4736655000
8925,2024/07,-753547000,-1159554000,,
8927,2026/07,411000000,,,
8928,2026/06,4328000000,3857142000,,
8929,2025/12,759000000,1345000000,1507000000,247000000
8931,2026/02,1734000000,1024517000,2471483000,
8934,2026/03,6021000000,8109000000,3035000000,
8935,2026/03,3022000000,2398000000,2096000000,
8938,2026/03,-16000000,-21000000,-20000000,
8940,2026/05,1249000000,,,
8944,2026/09,-504000000,,,
8945,2026/06,184000000,221162000,,
8946,2025/12,-29000000,-20241000,86241000,158000000
8995,2026/03,-39000000,-21000000,39000000,
8996,2025/12,-22000000,195869000,160131000,780000000
8999,2026/03,288000000,429239000,424761000,
9001,2026/03,19003000000,16581000000,22619000000,
9003,2026/03,11105000000,7877000000,11439000000,
9005,2026/03,32306000000,26574000000,29340000000,
9006,2026/03,8532000000,10024000000,8587000000,
9007,2026/03,15279000000,12755000000,17152000000,
9008,2026/03,16669000000,14816000000,16633000000,
9009,2026/03,10101000000,10701000000,10733000000,
9010,2026/03,1676000000,2768389000,2546611000,
9012,2026/03,89000000,207098000,58902000,
9017,2026/03,418000000,759906000,584094000,
9020,2026/03,114787000000,116692000000,118135000000,
9021,2026/03,63386000000,59543000000,74206000000,
9022,2026/03,221225000000,232826000000,242712000000,
9023,2026/03,28898000000,21126000000,26521000000,
9024,2026/03,18437000000,12871000000,13590000000,
9025,2026/03,6684000000,5904000000,6662000000,
9027,2026/03,760000000,1018000000,1232000000,
9028,2026/06,2510000000,1926000000,,
9029,2026/03,810000000,1048493000,1233507000,
9031,2026/03,4105000000,8951000000,9653000000,
9033,2026/03,-56000000,-419000000,127000000,
9034,2026/03,540000000,631144000,464856000,
9035,2026/03,-34000000,703000000,3263000000,
9036,2026/03,55000000,126804000,32196000,
9037,2026/03,3594000000,3566000000,4456000000,
9039,2026/03,5360000000,1171000000,1128000000,
9040,2024/03,76867000,43839000,92257000,37954000
9041,2026/03,21992000000,20175000000,30166000000,
9042,2026/03,48104000000,35971000000,27168000000,
9044,2026/03,11295000000,10388000000,12488000000,
9045,2026/03,12960000000,9159000000,14131000000,
9046,2026/03,973000000,593000000,835000000,
9048,2024/03,7760000000,8140000000,14220000000,4630000000
9049,2026/03,769000000,759000000,751000000,
9051,2026/03,161000000,170478000,180522000,
9052,2026/03,1335000000,1466000000,1047000000,
9055,2025/03,1251000000,1409000000,,
9057,2026/03,785000000,642000000,946000000,
9058,2025/03,1663000000,1561000000,,
9059,2026/03,958000000,968000000,1073000000,
9060,2026/03,495000000,369457000,477543000,
9063,2026/03,273000000,289925000,371075000,
9064,2026/03,-6494000000,2712000000,42367000000,
9065,2026/03,9623000000,10936000000,11493000000,
9066,2026/03,2473000000,3095000000,,
9067,2026/03,382000000,298000000,461000000,
9068,2026/03,3620000000,3898000000,4110000000,
9069,2026/03,8689000000,7510000000,12563000000,
9070,2025/03,1902000000,1582000000,2364000000,763000000
9072,2026/03,5015000000,5757000000,6616000000,
9073,2026/03,57000000,100839000,11161000,
9074,2026/03,220000000,410000000,654000000,
9075,2026/03,2548000000,1064000000,5094000000,
9076,2026/03,9205000000,8896000000,13489000000,
9078,2025/03,162000000,,,
9081,2026/03,2609000000,2116000000,2197000000,
9082,2026/03,130000000,98000000,260000000,
9083,2026/03,667000000,592000000,829000000,
9085,2026/03,-223000000,435909000,921091000,
9086,2024/03,10525000000,10913000000,4439000000,
9087,2026/03,16000000,71411000,74589000,
9090,2026/03,3076000000,2992000000,4063000000,
9099,2025/03,1517000000,,,
9101,2026/03,37788000000,30258000000,32076000000,
9104,2026/03,37078000000,34745000000,30921000000,
9107,2026/03,19842000000,23113000000,25766000000,
9110,2026/03,3725000000,5515000000,5833000000,
9115,2026/03,2150000000,812458000,1598542000,
9119,2026/03,2254000000,3516000000,4654000000,
9127,2026/03,-121000000,175528000,300472000,
9130,2026/03,537000000,146038000,140962000,
9142,2026/03,19960000000,20927000000,21844000000,
9143,2026/03,17454000000,21092000000,33989000000,
9145,2025/12,545000000,624000000,571000000,564000000
9147,2025/12,11416000000,17374000000,9249000000,13442000000
9158,2026/03,744000000,967000000,1470000000,
9159,2026/06,62000000,78676000,,
9160,2025/12,-155078000,646018000,-82940000,1839950000
9161,2025/06,-134000000,1197000000,,
9162,2026/06,82000000,-92325000,,
9163,2026/10,724053000,,,
9164,2025/12,-1120000000,6873000000,,
9165,2026/06,82000000,127072000,,
9166,2026/01,1390000000,1824000000,1719000000,2492000000
9168,2026/02,492000000,501364000,369636000,
9170,2026/09,406000000,,,
9171,2026/03,356000000,1049743000,692257000,
9173,2025/12,-33000000,-573458000,983458000,146000000
9193,2026/03,-11000000,48863000,-61863000,
9201,2026/03,43317000000,63094000000,67912000000,
9202,2026/03,36786000000,60842000000,83086000000,
9204,2026/03,-1630000000,2843000000,-755000000,
9206,2026/03,-40000000,-67000000,526000000,
9211,2025/12,572000000,605970000,633030000,533000000
9212,2026/09,-125000000,,,
9213,2025/12,-69000000,73685000,-97685000,-20000000
9214,2025/12,66000000,-3518000,43518000,97000000
9215,2025/11,3000000,10217000,8783000,28980000
9216,2026/05,134000000,393000000,,
9218,2025/12,128000000,150206000,156794000,163000000
9219,2026/06,24000000,-21000000,,
9220,2026/03,65000000,194276000,215724000,
9221,2026/03,281000000,223584000,324416000,
9223,2026/03,-121000000,27793000,112207000,
9225,2026/09,72000000,,,
9227,2026/06,-255000000,-321514000,-108486000,
9229,2026/03,-507000000,-486000000,-199000000,
9232,2025/03,-1953000000,-1229000000,,
9233,2026/09,112000000,,,
9235,2026/07,-8000000,-78386000,,
9236,2026/10,5000000,,,
9237,2025/10,-1000000,30856000,-11856000,96647000
9238,2026/02,64000000,20630000,19370000,
9240,2026/07,56000000,82593000,,
9241,2026/08,-12000000,,,
9242,2026/07,-104000000,578079000,,
9244,2026/09,72000000,,,
9245,2025/12,281000000,,418000000,61000000
9246,2025/12,76000000,-64653000,54653000,89000000
9247,2026/03,7643000000,5676000000,5594000000,
9248,2026/09,1034000000,,,
9249,2026/09,275000000,,,
9250,2025/11,-68000000,-27852000,9852000,18173000
9251,2025/10,364000000,449000000,507000000,310000000
9252,2026/08,512000000,,,
9253,2026/02,306000000,24839000,-41839000,
9254,2026/10,15000000,,,
9256,2026/03,158000000,95850000,66150000,
9257,2025/12,177000000,239000000,293000000,534000000
9258,2026/09,-49000000,,,
9259,2026/09,273000000,,,
9260,2024/12,1407000000,2533000000,1495000000,835000000
9262,2026/07,198000000,385282000,,
9263,2024/04,116000000,-121000000,,
9264,2026/08,216000000,,,
9265,2026/05,36000000,180000000,,
9267,2026/06,2916000000,2801000000,,
9268,2026/03,1216000000,1462000000,1783000000,
9270,2026/08,1505000000,,,
9271,2025/12,77000000,194823000,177177000,118000000
9272,2026/03,-268000000,308736000,709264000,
9273,2026/06,1352000000,1817055000,,
9274,2026/03,1707000000,2174000000,2264000000,
9275,2026/02,674000000,-369935000,,
9278,2026/05,482000000,782000000,,
9279,2025/10,774000000,773387000,827613000,992903000
9301,2026/03,3962000000,3579000000,4555000000,
9302,2026/03,6385000000,5243000000,6339000000,
9303,2024/03,3342000000,3199000000,3742000000,2904000000
9304,2026/03,1011000000,1167000000,974000000,
9305,2026/03,2015000000,1721000000,1220000000,
9306,2026/03,355000000,310588000,374412000,
9307,2026/03,304000000,353945000,378055000,
9308,2026/03,121000000,-192000000,1074000000,
9310,2024/03,1771000000,1441000000,1933000000,1096000000
9311,2026/03,320000000,175311000,1860689000,
9312,2026/03,936000000,913000000,989000000,
9313,2025/11,144000000,133000000,160000000,60303000
9319,2026/03,627000000,499612000,479388000,
9322,2026/03,285000000,305856000,232144000,
9324,2026/03,981000000,1026000000,1391000000,
9325,2026/03,279000000,191247000,584753000,
9326,2026/02,-33000000,105615000,80385000,
9327,2026/03,-42000000,-103462000,43462000,
9330,2026/09,-72000000,,,
9331,2026/08,19000000,,,
9332,2026/03,429000000,552000000,1216000000,
9336,2026/03,4260000000,4672000000,5689000000,
9337,2025/12,94000000,237300000,199700000,176000000
9338,2025/12,267000000,247742000,572258000,966000000
9339,2025/12,-11000000,49270000,103730000,69000000
9340,2026/06,150000000,170249000,,
9341,2026/03,-174000000,137145000,13855000,
9342,2026/09,-5000000,,,
9343,2025/12,306000000,263527000,277473000,354000000
9344,2026/06,-255000000,64000000,,
9345,2025/12,79000000,34768000,95232000,74000000
9346,2026/06,237000000,207417000,,
9347,2026/03,2729000000,1914000000,2492000000,
9348,2026/03,-2243000000,-1919369000,-2785631000,
9351,2026/03,452000000,329000000,512000000,
9353,2026/03,92000000,119724000,34276000,
9355,2026/03,59000000,121645000,236355000,
9357,2026/03,1767000000,1439222000,1901778000,
9359,2026/03,868000000,973710000,1082290000,
9360,2026/03,117000000,296000000,229000000,
9361,2026/06,338000000,391755000,,
9362,2026/03,136000000,84000000,148000000,
9363,2026/03,99000000,95962000,98038000,
9364,2026/03,9621000000,9671000000,9499000000,
9365,2026/03,58000000,93631000,87369000,
9366,2026/03,99000000,309727000,356273000,
9367,2026/03,252000000,291152000,331848000,
9368,2026/03,1102000000,1226000000,1692000000,
9369,2025/11,1223000000,1848000000,1380000000,1193000000
9375,2024/03,6045000000,5205000000,3616000000,3202000000
9376,2026/09,4000000,,,
9377,2026/03,199000000,,,
9380,2026/03,1000000,212879000,345121000,
9381,2026/02,1060000000,963000000,1266000000,
9384,2025/12,811000000,,,
9385,2026/03,254000000,356434000,463566000,
9386,2025/12,347000000,586716000,,
9388,2026/02,226000000,137290000,91710000,
9399,2024/12,-96000000,-77000000,,-243000000
9401,2026/03,8113000000,7279000000,9241000000,
9402,2024/03,272000000,77000000,575000000,457000000
9404,2026/03,17475000000,15735000000,20992000000,
9405,2026/03,253000000,1027000000,2315000000,
9407,2026/03,191000000,283000000,612000000,
9408,2026/03,203000000,290762000,272238000,
9409,2026/03,7296000000,7273000000,8620000000,
9412,2026/03,8009000000,9201000000,9310000000,
9413,2026/03,3271000000,3789000000,4361000000,
9414,2026/08,388000000,,,
9416,2025/12,1501000000,1402349000,1844651000,1717000000
9417,2026/06,-68000000,18856000,,
9418,2026/08,8766000000,,,
9419,2025/12,58000000,31761000,53239000,28000000
9421,2026/06,18000000,26874000,,
9423,2026/03,-38000000,67748000,31252000,
9424,2026/03,323000000,259801000,311199000,
9425,2026/10,-38000000,,,
9428,2026/03,832000000,587000000,1037000000,
9432,2026/03,405193000000,539836000000,512116000000,
9433,2026/03,272540000000,304616000000,,
9434,2026/03,290734000000,338160000000,255250000000,
9435,2026/03,27503000000,30087000000,30913000000,
9436,2026/03,4644000000,4706000000,5000000000,
9438,2026/09,835000000,,,
9439,2026/06,-14000000,14275000,,
9441,2025/12,2455000000,1307315000,737685000,1380000000
9444,2026/04,77000000,81425000,,
9445,2026/03,188000000,445052000,278948000,
9446,2026/09,197970000,,,
9449,2025/12,14561000000,15207000000,14718000000,12684000000
9450,2026/06,412000000,507000000,,
9466,2026/03,38000000,54916000,136084000,
9467,2026/03,764000000,931739000,1052261000,
9468,2024/03,3267000000,5337000000,4730000000,5120000000
9470,2026/09,1203000000,,,
9471,2026/03,1151000000,633275000,-92275000,
9474,2026/03,-305000000,388000000,609000000,
9475,2026/03,-136000000,71889000,75111000,
9476,2026/09,-2000000,,,
9478,2026/03,188000000,200000000,209000000,
9479,2025/03,-184000000,-86523000,193523000,-160843000
9501,2026/03,64699000000,152355000000,41352000000,
9502,2026/03,67932000000,77612000000,23021000000,
